word,source,article_date,scraped_date,title,frequency
2009,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,2
republiées,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
par,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,5
National,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
Library,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
of,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
"Medicine,",https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
sont,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,2
venues,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
contredire,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
croyances,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
"initiales,",https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
présupposant,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
auraient,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
d'abord,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
apprivoisés,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
Égyptiens,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
3.600,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
Une,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,2
supposition,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
sans,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,3
doute,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,2
influencée,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
place,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,2
sacrée,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
confiée,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
l'animal,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
dans,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,3
culture,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
religion,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
La,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
domestication,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
chat,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
serait,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,2
donc,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
bien,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,2
ancienne,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
liée,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
collaboration,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
étroite,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
humains.,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
Les,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
recherches,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
suggèrent,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
propagation,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
compagnie,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,2
partie,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,2
due,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
marchands,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
emportaient,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
eux,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,2
navires.,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
Pas,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
question,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
se,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,2
"reposer,",https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
utilisés,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
pour,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,3
chasser,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
"rats,",https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
véritables,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
plaie,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
marins,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
leur,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,3
marchandise.,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
En,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
"échange,",https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
"félins,",https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
"eux,",https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
délectaient,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
restes,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
nourriture,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
laissés,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
équipages.,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
fois,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
revenus,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
"terre,",https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
manifestement,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
poursuivi,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
travail,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
chasseurs,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
souris,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
conforté,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
d'animaux,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
domestiques,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,2
utiles.,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
L'étude,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
recensait,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
l'existence,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
600,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
millions,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
monde.,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
Mais,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
vraiment,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
domestiqués,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
?,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
À,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
"peine,",https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
estiment,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
chercheurs.,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
L'élevage,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
n'a,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
siècle,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
dernier,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
;,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
très,https://www.slate.fr/societe/predateur-sauvage-compagnon-calin-histoire-domestication-chat-navire-predateur-souris-rats-chien-felin-lion-tigre,1er avril 2025 à 14h00,2025-04-01,Du prédateur sauvage au compagnon câlin: l'incroyable histoire de la domestication du chat,1
